2005-07-31;109970,0
2005-06-30;107886,0
2005-05-31;107588,0
2005-04-30;107034,0
2005-03-31;105097,0
2005-02-28;104389,0
2005-01-31;103987,0
2004-12-31;100635,0
2004-11-30;98751,0
2004-10-31;98416,0
2004-09-30;97267,0
2004-08-31;96968,0
2004-07-31;94810,0
2004-06-30;92510,0
2004-05-31;91698,0
2004-04-30;91328,0
2004-03-31;89609,0
2004-02-29;88286,0
2004-01-31;87836,0
2003-12-31;85282,0
2003-11-30;83634,0
2003-10-31;83598,0
2003-09-30;82431,0
2003-08-31;82584,0
2003-07-31;80989,0
2003-06-30;78197,0
2003-05-31;77064,0
2003-04-30;76314,0
2003-03-31;73669,0
2003-02-28;70803,0
2003-01-31;68991,0
2002-12-31;65841,0
2002-11-30;64174,0
2002-10-31;63056,0
2002-09-30;62316,0
2002-08-31;61572,0
2002-07-31;60234,0
2002-06-30;58819,0
2002-05-31;58805,0
2002-04-30;58408,0
2002-03-31;57365,0
2002-02-28;56823,0
2002-01-31;56364,0
2001-12-31;53966,0
2001-11-30;52302,0
2001-10-31;51567,0
2001-09-30;50555,0
2001-08-31;50270,0
2001-07-31;49201,0
2001-06-30;48403,0
2001-05-31;48154,0
2001-04-30;48073,0
2001-03-31;47328,0
2001-02-28;46926,0
2001-01-31;47186,0
2000-12-31;46134,0
2000-11-30;45733,0
2000-10-31;46214,0
2000-09-30;46701,0
2000-08-31;47473,0
2000-07-31;47152,0
2000-06-30;46911,0
2000-05-31;47657,0
2000-04-30;48245,0
2000-03-31;48096,0
2000-02-29;48852,0
2000-01-31;50041,0
1999-12-31;48565,0
1999-11-30;-
1999-10-31;-
1999-09-30;50342,0
1999-08-31;-
1999-07-31;-
1999-06-30;50176,0
1999-05-31;-
1999-04-30;-
1999-03-31;48826,0
1999-02-28;-
1999-01-31;-
1998-12-31;47259,0
1998-11-30;-
1998-10-31;-
1998-09-30;46984,0
1998-08-31;-
1998-07-31;-
1998-06-30;46131,0
1998-05-31;-
1998-04-30;-
1998-03-31;45714,0
1998-02-28;-
1998-01-31;-
1997-12-31;42951,0
1997-11-30;-
1997-10-31;-
1997-09-30;41879,0
1997-08-31;-
1997-07-31;-
1997-06-30;39476,0
1997-05-31;-
1997-04-30;-
1997-03-31;37783,0
1997-02-28;-
1997-01-31;-
1996-12-31;34631,0
1996-11-30;-
1996-10-31;-
1996-09-30;30926,0
1996-08-31;-
1996-07-31;-
1996-06-30;29585,0
1996-05-31;-
1996-04-30;-
1996-03-31;29300,0
1996-02-29;-
1996-01-31;-
1995-12-31;27653,0
1995-11-30;-
1995-10-31;-
1995-09-30;26097,0
1995-08-31;-
1995-07-31;-
1995-06-30;25560,0
1995-05-31;-
1995-04-30;-
1995-03-31;26290,0
1995-02-28;-
1995-01-31;-
1994-12-31;26967,0
1994-11-30;-
1994-10-31;-
1994-09-30;26550,0
1994-08-31;-
1994-07-31;-
1994-06-30;25847,0
1994-05-31;-
1994-04-30;-
1994-03-31;25617,0
1994-02-28;-
1994-01-31;-
1993-12-31;25681,0
1993-11-30;-
1993-10-31;-
1993-09-30;25044,0
1993-08-31;-
1993-07-31;-
1993-06-30;25185,0
1993-05-31;-
1993-04-30;-
1993-03-31;25390,0
